station_id,recorded_at,voltage_kv,load_percent,temperature_c,quality,source,sequence_number
EG-002,2026-03-02T08:45:00Z,66.289,61.923,57.289,ok,demo-generator,132
EG-002,2026-03-02T09:00:00Z,66.530,65.289,58.603,ok,demo-generator,133
EG-002,2026-03-02T09:15:00Z,66.415,63.720,56.616,ok,demo-generator,134
EG-002,2026-03-02T09:30:00Z,66.176,65.846,58.443,ok,demo-generator,135
EG-002,2026-03-02T09:45:00Z,66.147,67.263,59.006,ok,demo-generator,136
EG-002,2026-03-02T10:00:00Z,66.364,65.314,57.713,ok,demo-generator,137
EG-002,2026-03-02T10:15:00Z,65.991,68.681,58.433,ok,demo-generator,138
EG-002,2026-03-02T10:30:00Z,66.050,66.968,57.096,ok,demo-generator,139
EG-002,2026-03-02T10:45:00Z,66.085,68.694,58.066,ok,demo-generator,140
EG-002,2026-03-02T11:00:00Z,65.701,67.465,58.635,ok,demo-generator,141
EG-002,2026-03-02T11:15:00Z,65.722,66.257,56.927,ok,demo-generator,142
EG-002,2026-03-02T11:30:00Z,65.736,65.368,57.032,ok,demo-generator,143
EG-002,2026-03-02T11:45:00Z,65.562,65.089,55.595,ok,demo-generator,144
EG-002,2026-03-02T12:00:00Z,65.673,65.992,55.999,ok,demo-generator,145
EG-002,2026-03-02T12:15:00Z,65.759,65.380,55.978,ok,demo-generator,146
EG-002,2026-03-02T12:30:00Z,66.020,65.853,55.434,ok,demo-generator,147
EG-002,2026-03-02T12:45:00Z,65.857,61.629,53.477,ok,demo-generator,148
EG-002,2026-03-02T13:00:00Z,65.789,62.930,53.225,ok,demo-generator,149
EG-002,2026-03-02T13:15:00Z,65.986,60.534,52.546,ok,demo-generator,150
EG-002,2026-03-02T13:30:00Z,66.129,58.520,51.803,ok,demo-generator,151
EG-002,2026-03-02T13:45:00Z,65.772,57.329,51.404,ok,demo-generator,152
EG-002,2026-03-02T14:00:00Z,66.286,56.722,50.619,ok,demo-generator,153
EG-002,2026-03-02T14:15:00Z,65.906,56.120,48.950,ok,demo-generator,154
EG-002,2026-03-02T14:30:00Z,66.367,53.714,48.568,ok,demo-generator,155
EG-002,2026-03-02T14:45:00Z,65.802,53.720,48.384,ok,demo-generator,156
EG-002,2026-03-02T15:00:00Z,65.867,51.880,46.503,ok,demo-generator,157
EG-002,2026-03-02T15:15:00Z,65.974,49.527,45.010,ok,demo-generator,158
EG-002,2026-03-02T15:30:00Z,66.183,48.855,44.919,ok,demo-generator,159
EG-002,2026-03-02T15:45:00Z,66.287,47.686,43.546,ok,demo-generator,160
EG-002,2026-03-02T16:00:00Z,66.392,48.190,43.576,ok,demo-generator,161
EG-002,2026-03-02T16:15:00Z,66.729,44.595,42.324,ok,demo-generator,162
EG-002,2026-03-02T16:30:00Z,66.301,46.172,42.182,ok,demo-generator,163
EG-002,2026-03-02T16:45:00Z,66.624,43.238,39.721,ok,demo-generator,164
EG-002,2026-03-02T17:00:00Z,66.515,44.598,41.111,ok,demo-generator,165
EG-002,2026-03-02T17:15:00Z,66.295,44.130,40.510,ok,demo-generator,166
EG-002,2026-03-02T17:30:00Z,66.423,42.303,38.389,ok,demo-generator,167
EG-002,2026-03-02T17:45:00Z,66.693,42.137,38.968,ok,demo-generator,168
EG-002,2026-03-02T18:00:00Z,67.081,39.519,37.290,ok,demo-generator,169
EG-002,2026-03-02T18:15:00Z,66.999,41.089,37.432,ok,demo-generator,170
EG-002,2026-03-02T18:30:00Z,66.731,39.374,36.217,ok,demo-generator,171
EG-002,2026-03-02T18:45:00Z,66.729,39.345,37.260,ok,demo-generator,172
EG-002,2026-03-02T19:00:00Z,66.559,41.492,36.434,ok,demo-generator,173
EG-002,2026-03-02T19:15:00Z,66.678,40.340,37.549,ok,demo-generator,174
EG-002,2026-03-02T19:30:00Z,67.079,40.268,35.904,ok,demo-generator,175
EG-002,2026-03-02T19:45:00Z,66.691,42.037,35.839,ok,demo-generator,176
EG-002,2026-03-02T20:00:00Z,67.129,42.726,36.548,ok,demo-generator,177
EG-002,2026-03-02T20:15:00Z,66.687,42.184,37.242,ok,demo-generator,178
EG-002,2026-03-02T20:30:00Z,66.668,39.914,36.551,ok,demo-generator,179
EG-002,2026-03-02T20:45:00Z,66.932,42.492,35.862,ok,demo-generator,180
EG-002,2026-03-02T21:00:00Z,66.766,43.348,37.330,ok,demo-generator,181
EG-002,2026-03-02T21:15:00Z,67.332,41.021,34.949,ok,demo-generator,182
EG-002,2026-03-02T21:30:00Z,66.903,41.969,35.650,ok,demo-generator,183
EG-002,2026-03-02T21:45:00Z,66.879,44.671,36.995,ok,demo-generator,184
EG-002,2026-03-02T22:00:00Z,66.767,43.146,36.166,ok,demo-generator,185
EG-002,2026-03-02T22:15:00Z,66.858,43.514,36.080,ok,demo-generator,186
EG-002,2026-03-02T22:30:00Z,66.847,44.679,37.297,ok,demo-generator,187
EG-002,2026-03-02T22:45:00Z,67.061,43.001,37.586,ok,demo-generator,188
EG-002,2026-03-02T23:00:00Z,67.386,44.411,38.895,ok,demo-generator,189
EG-002,2026-03-02T23:15:00Z,66.823,44.894,38.536,ok,demo-generator,190
EG-002,2026-03-02T23:30:00Z,67.546,42.456,36.916,ok,demo-generator,191
EG-002,2026-03-02T23:45:00Z,67.314,44.970,39.830,ok,demo-generator,192
EG-003,2026-03-01T00:00:00Z,66.646,55.122,41.797,ok,demo-generator,1
EG-003,2026-03-01T00:15:00Z,66.910,56.312,42.958,ok,demo-generator,2
EG-003,2026-03-01T00:30:00Z,66.404,55.176,43.810,ok,demo-generator,3
EG-003,2026-03-01T00:45:00Z,66.474,56.812,43.729,ok,demo-generator,4
EG-003,2026-03-01T01:00:00Z,67.039,56.399,44.174,ok,demo-generator,5
EG-003,2026-03-01T01:15:00Z,66.975,55.791,43.811,ok,demo-generator,6
EG-003,2026-03-01T01:30:00Z,67.063,55.397,43.697,ok,demo-generator,7
EG-003,2026-03-01T01:45:00Z,66.824,56.769,44.759,ok,demo-generator,8
EG-003,2026-03-01T02:00:00Z,66.679,56.580,47.009,ok,demo-generator,9
EG-003,2026-03-01T02:15:00Z,66.784,54.809,46.130,ok,demo-generator,10
EG-003,2026-03-01T02:30:00Z,66.632,57.983,46.289,ok,demo-generator,11
EG-003,2026-03-01T02:45:00Z,67.041,57.672,46.690,ok,demo-generator,12
EG-003,2026-03-01T03:00:00Z,66.926,57.269,47.037,ok,demo-generator,13
EG-003,2026-03-01T03:15:00Z,67.090,56.346,47.376,ok,demo-generator,14
EG-003,2026-03-01T03:30:00Z,67.112,57.780,49.592,ok,demo-generator,15
EG-003,2026-03-01T03:45:00Z,67.077,56.818,48.947,ok,demo-generator,16
EG-003,2026-03-01T04:00:00Z,66.685,57.633,50.406,ok,demo-generator,17
EG-003,2026-03-01T04:15:00Z,67.000,56.913,49.195,ok,demo-generator,18
EG-003,2026-03-01T04:30:00Z,66.794,58.924,52.025,ok,demo-generator,19
EG-003,2026-03-01T04:45:00Z,67.170,58.181,52.211,ok,demo-generator,20
EG-003,2026-03-01T05:00:00Z,66.768,58.686,53.120,ok,demo-generator,21
EG-003,2026-03-01T05:15:00Z,66.558,59.393,52.761,ok,demo-generator,22
EG-003,2026-03-01T05:30:00Z,67.110,59.223,52.045,ok,demo-generator,23
EG-003,2026-03-01T05:45:00Z,66.596,60.210,53.947,ok,demo-generator,24
EG-003,2026-03-01T06:00:00Z,66.400,61.551,54.209,ok,demo-generator,25
EG-003,2026-03-01T06:15:00Z,66.336,64.647,55.588,ok,demo-generator,26
EG-003,2026-03-01T06:30:00Z,66.294,63.143,54.723,ok,demo-generator,27
EG-003,2026-03-01T06:45:00Z,66.377,63.863,56.797,ok,demo-generator,28
EG-003,2026-03-01T07:00:00Z,66.571,65.308,57.653,ok,demo-generator,29
EG-003,2026-03-01T07:15:00Z,66.583,65.306,57.404,ok,demo-generator,30
EG-003,2026-03-01T07:30:00Z,65.950,68.914,58.413,ok,demo-generator,31
EG-003,2026-03-01T07:45:00Z,66.133,69.795,57.831,ok,demo-generator,32
EG-003,2026-03-01T08:00:00Z,66.246,70.339,58.508,ok,demo-generator,33
EG-003,2026-03-01T08:15:00Z,66.166,69.363,59.767,ok,demo-generator,34
EG-003,2026-03-01T08:30:00Z,66.179,71.430,60.205,ok,demo-generator,35
EG-003,2026-03-01T08:45:00Z,66.321,70.713,59.620,ok,demo-generator,36
EG-003,2026-03-01T09:00:00Z,65.947,72.126,60.286,ok,demo-generator,37
EG-003,2026-03-01T09:15:00Z,66.011,74.422,60.476,ok,demo-generator,38
EG-003,2026-03-01T09:30:00Z,65.807,73.385,59.404,ok,demo-generator,39
EG-003,2026-03-01T09:45:00Z,65.702,72.986,59.970,ok,demo-generator,40
EG-003,2026-03-01T10:00:00Z,65.720,76.170,61.229,ok,demo-generator,41
EG-003,2026-03-01T10:15:00Z,65.872,74.264,59.425,ok,demo-generator,42
EG-003,2026-03-01T10:30:00Z,65.454,75.249,60.918,ok,demo-generator,43
EG-003,2026-03-01T10:45:00Z,65.194,75.741,60.543,ok,demo-generator,44
EG-003,2026-03-01T11:00:00Z,65.883,74.344,58.668,ok,demo-generator,45
EG-003,2026-03-01T11:15:00Z,65.386,75.408,60.769,ok,demo-generator,46
EG-003,2026-03-01T11:30:00Z,65.552,71.978,59.547,ok,demo-generator,47
EG-003,2026-03-01T11:45:00Z,65.820,72.146,59.090,ok,demo-generator,48
EG-003,2026-03-01T12:00:00Z,65.849,71.652,58.562,ok,demo-generator,49
EG-003,2026-03-01T12:15:00Z,65.402,69.876,57.553,ok,demo-generator,50
EG-003,2026-03-01T12:30:00Z,65.638,69.719,56.544,ok,demo-generator,51
EG-003,2026-03-01T12:45:00Z,65.423,69.244,55.032,ok,demo-generator,52
EG-003,2026-03-01T13:00:00Z,65.323,69.943,56.460,ok,demo-generator,53
EG-003,2026-03-01T13:15:00Z,65.677,68.034,54.063,ok,demo-generator,54
EG-003,2026-03-01T13:30:00Z,66.005,65.358,53.366,ok,demo-generator,55
EG-003,2026-03-01T13:45:00Z,65.795,63.165,53.018,ok,demo-generator,56
EG-003,2026-03-01T14:00:00Z,66.042,61.189,50.870,ok,demo-generator,57
EG-003,2026-03-01T14:15:00Z,65.873,59.723,51.105,ok,demo-generator,58
EG-003,2026-03-01T14:30:00Z,65.777,58.538,49.685,ok,demo-generator,59
EG-003,2026-03-01T14:45:00Z,65.982,58.775,48.283,ok,demo-generator,60
EG-003,2026-03-01T15:00:00Z,65.580,57.195,48.520,ok,demo-generator,61
EG-003,2026-03-01T15:15:00Z,65.975,55.966,46.826,ok,demo-generator,62
EG-003,2026-03-01T15:30:00Z,66.063,54.353,45.672,ok,demo-generator,63
EG-003,2026-03-01T15:45:00Z,65.866,53.541,44.650,ok,demo-generator,64
EG-003,2026-03-01T16:00:00Z,65.755,52.637,44.108,ok,demo-generator,65
EG-003,2026-03-01T16:15:00Z,65.972,51.147,43.973,ok,demo-generator,66
EG-003,2026-03-01T16:30:00Z,66.457,47.832,41.720,ok,demo-generator,67
EG-003,2026-03-01T16:45:00Z,66.285,49.852,43.031,ok,demo-generator,68
EG-003,2026-03-01T17:00:00Z,66.100,47.197,42.518,ok,demo-generator,69
EG-003,2026-03-01T17:15:00Z,66.345,46.400,41.320,ok,demo-generator,70
EG-003,2026-03-01T17:30:00Z,66.165,45.232,40.148,ok,demo-generator,71
EG-003,2026-03-01T17:45:00Z,66.696,45.267,39.919,ok,demo-generator,72
EG-003,2026-03-01T18:00:00Z,66.248,44.462,39.022,ok,demo-generator,73
EG-003,2026-03-01T18:15:00Z,66.638,45.136,39.324,ok,demo-generator,74
EG-003,2026-03-01T18:30:00Z,66.758,45.870,38.294,ok,demo-generator,75
EG-003,2026-03-01T18:45:00Z,66.429,46.585,37.900,ok,demo-generator,76
EG-003,2026-03-01T19:00:00Z,66.321,44.505,37.101,ok,demo-generator,77
EG-003,2026-03-01T19:15:00Z,66.266,47.066,39.669,ok,demo-generator,78
EG-003,2026-03-01T19:30:00Z,66.197,46.668,37.506,ok,demo-generator,79
EG-003,2026-03-01T19:45:00Z,66.751,44.894,36.617,ok,demo-generator,80
EG-003,2026-03-01T20:00:00Z,66.736,45.371,37.868,ok,demo-generator,81
EG-003,2026-03-01T20:15:00Z,66.249,47.362,38.230,ok,demo-generator,82
EG-003,2026-03-01T20:30:00Z,66.356,49.278,39.020,ok,demo-generator,83
EG-003,2026-03-01T20:45:00Z,66.608,46.543,37.598,ok,demo-generator,84
EG-003,2026-03-01T21:00:00Z,66.803,48.517,39.338,ok,demo-generator,85
EG-003,2026-03-01T21:15:00Z,66.741,48.490,38.435,ok,demo-generator,86
EG-003,2026-03-01T21:30:00Z,66.358,49.650,39.638,ok,demo-generator,87
EG-003,2026-03-01T21:45:00Z,66.282,51.946,39.608,ok,demo-generator,88
EG-003,2026-03-01T22:00:00Z,66.765,49.737,39.672,ok,demo-generator,89
EG-003,2026-03-01T22:15:00Z,66.831,50.782,38.561,ok,demo-generator,90
EG-003,2026-03-01T22:30:00Z,66.623,51.737,39.769,ok,demo-generator,91
EG-003,2026-03-01T22:45:00Z,66.226,53.744,41.351,ok,demo-generator,92
EG-003,2026-03-01T23:00:00Z,66.411,54.667,42.137,ok,demo-generator,93
EG-003,2026-03-01T23:15:00Z,66.728,53.835,42.042,ok,demo-generator,94
EG-003,2026-03-01T23:30:00Z,66.829,53.336,40.746,ok,demo-generator,95
EG-003,2026-03-01T23:45:00Z,66.720,53.358,42.413,ok,demo-generator,96
EG-003,2026-03-02T00:00:00Z,66.584,54.136,43.066,ok,demo-generator,97
EG-003,2026-03-02T00:15:00Z,66.635,56.408,43.605,ok,demo-generator,98
EG-003,2026-03-02T00:30:00Z,66.830,56.330,44.232,ok,demo-generator,99
EG-003,2026-03-02T00:45:00Z,66.769,56.143,44.340,ok,demo-generator,100
EG-003,2026-03-02T01:00:00Z,66.431,57.306,44.846,ok,demo-generator,101
EG-003,2026-03-02T01:15:00Z,66.933,56.096,45.336,ok,demo-generator,102
EG-003,2026-03-02T01:30:00Z,66.566,55.990,44.310,ok,demo-generator,103
EG-003,2026-03-02T01:45:00Z,66.963,57.423,45.157,ok,demo-generator,104
EG-003,2026-03-02T02:00:00Z,66.748,56.666,45.913,ok,demo-generator,105
EG-003,2026-03-02T02:15:00Z,66.946,57.799,47.733,ok,demo-generator,106
EG-003,2026-03-02T02:30:00Z,66.973,55.667,47.513,ok,demo-generator,107
EG-003,2026-03-02T02:45:00Z,67.218,55.982,47.090,ok,demo-generator,108
EG-003,2026-03-02T03:00:00Z,67.068,55.040,46.627,ok,demo-generator,109
EG-003,2026-03-02T03:15:00Z,67.116,55.544,47.364,ok,demo-generator,110
EG-003,2026-03-02T03:30:00Z,66.892,58.239,50.331,ok,demo-generator,111
EG-003,2026-03-02T03:45:00Z,66.767,56.466,49.384,ok,demo-generator,112
EG-003,2026-03-02T04:00:00Z,66.704,56.002,50.346,ok,demo-generator,113
EG-003,2026-03-02T04:15:00Z,66.745,58.886,50.128,ok,demo-generator,114
EG-003,2026-03-02T04:30:00Z,66.773,59.635,51.212,ok,demo-generator,115
EG-003,2026-03-02T04:45:00Z,66.807,60.027,52.116,ok,demo-generator,116
EG-003,2026-03-02T05:00:00Z,66.956,58.574,51.829,ok,demo-generator,117
EG-003,2026-03-02T05:15:00Z,67.150,59.167,52.329,ok,demo-generator,118
EG-003,2026-03-02T05:30:00Z,66.487,59.644,52.171,ok,demo-generator,119
EG-003,2026-03-02T05:45:00Z,66.627,62.618,53.471,ok,demo-generator,120
EG-003,2026-03-02T06:00:00Z,66.795,62.680,55.306,ok,demo-generator,121
EG-003,2026-03-02T06:15:00Z,66.288,64.453,54.988,ok,demo-generator,122
EG-003,2026-03-02T06:30:00Z,66.968,61.995,54.247,ok,demo-generator,123
EG-003,2026-03-02T06:45:00Z,66.343,64.084,56.478,ok,demo-generator,124
EG-003,2026-03-02T07:00:00Z,66.546,66.161,56.560,ok,demo-generator,125
EG-003,2026-03-02T07:15:00Z,66.105,66.749,57.160,ok,demo-generator,126
EG-003,2026-03-02T07:30:00Z,66.080,68.726,57.469,ok,demo-generator,127
EG-003,2026-03-02T07:45:00Z,66.293,66.818,58.861,ok,demo-generator,128
EG-003,2026-03-02T08:00:00Z,66.313,70.664,60.323,ok,demo-generator,129
EG-003,2026-03-02T08:15:00Z,65.799,71.105,59.988,ok,demo-generator,130
EG-003,2026-03-02T08:30:00Z,66.203,69.807,58.121,ok,demo-generator,131
EG-003,2026-03-02T08:45:00Z,65.908,71.976,60.823,ok,demo-generator,132
EG-003,2026-03-02T09:00:00Z,65.707,71.037,59.418,ok,demo-generator,133
EG-003,2026-03-02T09:15:00Z,65.639,72.696,61.061,ok,demo-generator,134
EG-003,2026-03-02T09:30:00Z,65.951,75.504,61.886,ok,demo-generator,135
EG-003,2026-03-02T09:45:00Z,65.813,74.497,59.839,ok,demo-generator,136
EG-003,2026-03-02T10:00:00Z,65.837,74.794,61.095,ok,demo-generator,137
EG-003,2026-03-02T10:15:00Z,65.939,74.336,60.426,ok,demo-generator,138
EG-003,2026-03-02T10:30:00Z,65.549,73.876,59.840,ok,demo-generator,139
EG-003,2026-03-02T10:45:00Z,65.708,76.112,60.042,ok,demo-generator,140
EG-003,2026-03-02T11:00:00Z,65.652,73.590,58.925,ok,demo-generator,141
EG-003,2026-03-02T11:15:00Z,65.327,74.082,58.555,ok,demo-generator,142
EG-003,2026-03-02T11:30:00Z,65.600,72.282,58.889,ok,demo-generator,143
EG-003,2026-03-02T11:45:00Z,65.594,73.711,57.819,ok,demo-generator,144
EG-003,2026-03-02T12:00:00Z,65.351,70.580,56.375,ok,demo-generator,145
EG-003,2026-03-02T12:15:00Z,65.347,71.515,57.491,ok,demo-generator,146
EG-003,2026-03-02T12:30:00Z,65.953,68.781,55.138,ok,demo-generator,147
EG-003,2026-03-02T12:45:00Z,65.938,67.589,54.905,ok,demo-generator,148
EG-003,2026-03-02T13:00:00Z,65.219,69.166,55.782,ok,demo-generator,149
EG-003,2026-03-02T13:15:00Z,65.389,66.785,53.351,ok,demo-generator,150
EG-003,2026-03-02T13:30:00Z,65.973,64.872,54.193,ok,demo-generator,151
EG-003,2026-03-02T13:45:00Z,65.926,63.582,51.714,ok,demo-generator,152
EG-003,2026-03-02T14:00:00Z,65.915,63.127,52.543,ok,demo-generator,153
EG-003,2026-03-02T14:15:00Z,65.450,62.941,52.080,ok,demo-generator,154
EG-003,2026-03-02T14:30:00Z,65.721,61.253,50.026,ok,demo-generator,155
EG-003,2026-03-02T14:45:00Z,66.091,58.314,49.638,ok,demo-generator,156
EG-003,2026-03-02T15:00:00Z,66.090,55.235,47.673,ok,demo-generator,157
EG-003,2026-03-02T15:15:00Z,65.624,56.494,47.315,ok,demo-generator,158
EG-003,2026-03-02T15:30:00Z,66.211,53.386,46.908,ok,demo-generator,159
EG-003,2026-03-02T15:45:00Z,66.244,53.990,45.277,ok,demo-generator,160
EG-003,2026-03-02T16:00:00Z,65.791,51.858,44.512,ok,demo-generator,161
EG-003,2026-03-02T16:15:00Z,66.381,50.131,42.671,ok,demo-generator,162
EG-003,2026-03-02T16:30:00Z,66.041,48.322,42.663,ok,demo-generator,163
EG-003,2026-03-02T16:45:00Z,66.366,46.623,40.700,ok,demo-generator,164
EG-003,2026-03-02T17:00:00Z,66.136,47.587,42.407,ok,demo-generator,165
EG-003,2026-03-02T17:15:00Z,66.103,45.614,41.183,ok,demo-generator,166
EG-003,2026-03-02T17:30:00Z,66.638,46.242,39.567,ok,demo-generator,167
EG-003,2026-03-02T17:45:00Z,66.709,44.617,39.736,ok,demo-generator,168
EG-003,2026-03-02T18:00:00Z,66.533,44.641,38.618,ok,demo-generator,169
EG-003,2026-03-02T18:15:00Z,66.405,45.749,39.125,ok,demo-generator,170
EG-003,2026-03-02T18:30:00Z,66.539,44.728,39.357,ok,demo-generator,171
EG-003,2026-03-02T18:45:00Z,66.494,44.088,38.219,ok,demo-generator,172
EG-003,2026-03-02T19:00:00Z,66.684,46.311,38.405,ok,demo-generator,173
EG-003,2026-03-02T19:15:00Z,66.270,43.707,37.306,ok,demo-generator,174
EG-003,2026-03-02T19:30:00Z,66.522,46.705,39.107,ok,demo-generator,175
EG-003,2026-03-02T19:45:00Z,66.505,46.048,37.405,ok,demo-generator,176
EG-003,2026-03-02T20:00:00Z,66.974,44.848,37.569,ok,demo-generator,177
EG-003,2026-03-02T20:15:00Z,66.255,47.604,38.034,ok,demo-generator,178
EG-003,2026-03-02T20:30:00Z,66.603,47.522,38.717,ok,demo-generator,179
EG-003,2026-03-02T20:45:00Z,66.298,48.809,38.449,ok,demo-generator,180
EG-003,2026-03-02T21:00:00Z,66.770,49.475,38.864,ok,demo-generator,181
EG-003,2026-03-02T21:15:00Z,66.583,48.066,38.440,ok,demo-generator,182
EG-003,2026-03-02T21:30:00Z,66.859,48.807,37.729,ok,demo-generator,183
EG-003,2026-03-02T21:45:00Z,66.657,50.677,39.097,ok,demo-generator,184
EG-003,2026-03-02T22:00:00Z,66.248,50.730,38.421,ok,demo-generator,185
EG-003,2026-03-02T22:15:00Z,66.828,53.003,39.508,ok,demo-generator,186
EG-003,2026-03-02T22:30:00Z,66.349,53.925,41.154,ok,demo-generator,187
EG-003,2026-03-02T22:45:00Z,66.450,52.871,40.466,ok,demo-generator,188
EG-003,2026-03-02T23:00:00Z,66.362,52.792,39.806,ok,demo-generator,189
EG-003,2026-03-02T23:15:00Z,66.886,53.690,40.399,ok,demo-generator,190
EG-003,2026-03-02T23:30:00Z,66.992,53.451,40.728,ok,demo-generator,191
EG-003,2026-03-02T23:45:00Z,66.648,54.368,42.748,ok,demo-generator,192
EG-004,2026-03-01T00:00:00Z,66.228,60.961,44.770,ok,demo-generator,1
EG-004,2026-03-01T00:15:00Z,66.281,59.075,44.048,ok,demo-generator,2
EG-004,2026-03-01T00:30:00Z,66.432,60.503,45.614,ok,demo-generator,3
EG-004,2026-03-01T00:45:00Z,66.197,59.524,45.778,ok,demo-generator,4
EG-004,2026-03-01T01:00:00Z,66.464,62.003,46.444,ok,demo-generator,5
EG-004,2026-03-01T01:15:00Z,66.303,62.814,46.752,ok,demo-generator,6
EG-004,2026-03-01T01:30:00Z,66.412,61.102,45.954,ok,demo-generator,7
EG-004,2026-03-01T01:45:00Z,66.680,60.959,46.559,ok,demo-generator,8
EG-004,2026-03-01T02:00:00Z,66.337,62.283,47.450,ok,demo-generator,9
EG-004,2026-03-01T02:15:00Z,66.880,60.840,48.458,ok,demo-generator,10
EG-004,2026-03-01T02:30:00Z,66.536,62.799,48.997,ok,demo-generator,11
EG-004,2026-03-01T02:45:00Z,66.789,63.413,50.571,ok,demo-generator,12
EG-004,2026-03-01T03:00:00Z,66.814,62.626,49.111,ok,demo-generator,13
EG-004,2026-03-01T03:15:00Z,66.487,62.385,49.562,ok,demo-generator,14
EG-004,2026-03-01T03:30:00Z,66.326,61.076,50.949,ok,demo-generator,15
EG-004,2026-03-01T03:45:00Z,66.753,63.238,50.789,ok,demo-generator,16
EG-004,2026-03-01T04:00:00Z,66.597,64.229,52.783,ok,demo-generator,17
EG-004,2026-03-01T04:15:00Z,66.558,62.282,52.747,ok,demo-generator,18
EG-004,2026-03-01T04:30:00Z,66.875,62.872,53.060,ok,demo-generator,19
EG-004,2026-03-01T04:45:00Z,66.219,65.037,53.293,ok,demo-generator,20
EG-004,2026-03-01T05:00:00Z,66.689,65.831,54.146,ok,demo-generator,21
EG-004,2026-03-01T05:15:00Z,66.905,64.399,55.042,ok,demo-generator,22
EG-004,2026-03-01T05:30:00Z,66.614,65.452,55.868,ok,demo-generator,23
EG-004,2026-03-01T05:45:00Z,66.361,64.887,54.343,ok,demo-generator,24
EG-004,2026-03-01T06:00:00Z,66.468,67.406,56.936,ok,demo-generator,25
EG-004,2026-03-01T06:15:00Z,66.587,66.558,55.473,ok,demo-generator,26
EG-004,2026-03-01T06:30:00Z,66.206,69.426,57.923,ok,demo-generator,27
EG-004,2026-03-01T06:45:00Z,66.630,68.522,58.215,ok,demo-generator,28
EG-004,2026-03-01T07:00:00Z,66.640,68.416,58.768,ok,demo-generator,29
EG-004,2026-03-01T07:15:00Z,66.117,71.822,59.437,ok,demo-generator,30
EG-004,2026-03-01T07:30:00Z,65.833,72.456,59.103,ok,demo-generator,31
EG-004,2026-03-01T07:45:00Z,65.995,71.160,59.977,ok,demo-generator,32
EG-004,2026-03-01T08:00:00Z,66.075,71.007,59.784,ok,demo-generator,33
EG-004,2026-03-01T08:15:00Z,65.669,75.042,61.247,ok,demo-generator,34
EG-004,2026-03-01T08:30:00Z,66.123,74.956,61.543,ok,demo-generator,35
EG-004,2026-03-01T08:45:00Z,65.560,73.849,59.558,ok,demo-generator,36
EG-004,2026-03-01T09:00:00Z,65.523,73.858,60.552,ok,demo-generator,37
EG-004,2026-03-01T09:15:00Z,65.745,77.046,61.569,ok,demo-generator,38
EG-004,2026-03-01T09:30:00Z,65.662,75.071,60.574,ok,demo-generator,39
EG-004,2026-03-01T09:45:00Z,65.339,76.145,60.606,ok,demo-generator,40
EG-004,2026-03-01T10:00:00Z,65.622,78.144,60.650,ok,demo-generator,41
EG-004,2026-03-01T10:15:00Z,65.564,75.319,60.661,ok,demo-generator,42
EG-004,2026-03-01T10:30:00Z,65.754,75.423,60.722,ok,demo-generator,43
EG-004,2026-03-01T10:45:00Z,65.378,75.432,60.681,ok,demo-generator,44
EG-004,2026-03-01T11:00:00Z,65.372,75.940,60.464,ok,demo-generator,45
EG-004,2026-03-01T11:15:00Z,65.647,76.514,59.533,ok,demo-generator,46
EG-004,2026-03-01T11:30:00Z,65.459,75.508,58.950,ok,demo-generator,47
EG-004,2026-03-01T11:45:00Z,65.616,73.422,58.750,ok,demo-generator,48
EG-004,2026-03-01T12:00:00Z,65.419,75.350,57.915,ok,demo-generator,49
EG-004,2026-03-01T12:15:00Z,65.179,71.946,58.409,ok,demo-generator,50
EG-004,2026-03-01T12:30:00Z,65.287,71.020,55.851,ok,demo-generator,51
EG-004,2026-03-01T12:45:00Z,65.735,69.583,56.077,ok,demo-generator,52
EG-004,2026-03-01T13:00:00Z,65.312,71.010,55.157,ok,demo-generator,53
EG-004,2026-03-01T13:15:00Z,65.892,66.837,53.510,ok,demo-generator,54
EG-004,2026-03-01T13:30:00Z,65.542,68.765,53.709,ok,demo-generator,55
EG-004,2026-03-01T13:45:00Z,65.585,64.882,53.823,ok,demo-generator,56
EG-004,2026-03-01T14:00:00Z,65.543,65.768,52.792,ok,demo-generator,57
EG-004,2026-03-01T14:15:00Z,65.412,62.509,50.420,ok,demo-generator,58
EG-004,2026-03-01T14:30:00Z,65.998,62.013,49.590,ok,demo-generator,59
EG-004,2026-03-01T14:45:00Z,66.059,59.583,49.690,ok,demo-generator,60
EG-004,2026-03-01T15:00:00Z,65.558,59.485,47.991,ok,demo-generator,61
EG-004,2026-03-01T15:15:00Z,66.156,57.552,48.390,ok,demo-generator,62
EG-004,2026-03-01T15:30:00Z,65.818,55.042,46.998,ok,demo-generator,63
